ID_Date,StateCode,StationId,Date,PM2.5,PM10,O3,CO,SO2,AQI
DL_38_2020-08-16,DL,38,2020-08-16,134.75,234.21,56.6,1.0,4.95,279.0
DL_38_2020-08-17,DL,38,2020-08-17,135.75,254.12,52.01,0.87,4.98,315.0
DL_38_2020-08-18,DL,38,2020-08-18,140.5,276.58,50.54,1.06,4.61,319.0
DL_38_2020-08-19,DL,38,2020-08-19,234.17,448.96,54.09,2.15,6.91,388.0
DL_38_2020-08-20,DL,38,2020-08-20,183.29,373.0,62.52,1.54,5.46,366.0
DL_38_2020-08-21,DL,38,2020-08-21,211.33,449.33,72.99,2.39,6.56,392.0
DL_38_2020-08-22,DL,38,2020-08-22,165.17,348.96,53.23,1.43,7.31,350.0
DL_38_2020-08-23,DL,38,2020-08-23,154.46,336.42,40.87,1.47,7.27,326.0
DL_38_2020-08-24,DL,38,2020-08-24,211.92,462.75,69.6,1.72,12.98,375.0
DL_38_2020-08-25,DL,38,2020-08-25,100.29,221.04,43.03,0.8,7.65,352.0
DL_38_2020-08-26,DL,38,2020-08-26,65.79,157.54,54.93,0.54,5.58,145.0
DL_38_2020-08-27,DL,38,2020-08-27,83.5,176.21,50.42,0.82,4.51,149.0
DL_38_2020-08-28,DL,38,2020-08-28,156.04,318.54,54.78,1.32,6.79,302.0
DL_38_2020-09-01,DL,38,2020-09-01,65.17,287.74,39.41,1.59,5.33,274.0
DL_38_2020-09-02,DL,38,2020-09-02,193.67,319.29,43.82,2.09,5.99,329.0
DL_38_2020-09-03,DL,38,2020-09-03,103.78,225.06,37.9,0.83,6.94,282.0
DL_38_2020-09-04,DL,38,2020-09-04,86.8,211.7,7.7,0.39,3.74,227.0
DL_38_2020-09-05,DL,38,2020-09-05,80.72,180.58,44.51,0.74,6.24,178.0
DL_38_2020-09-06,DL,38,2020-09-06,71.84,161.32,58.63,0.53,5.26,144.0
DL_38_2020-09-07,DL,38,2020-09-07,87.33,189.83,58.51,0.99,5.86,183.0
DL_38_2020-09-08,DL,38,2020-09-08,147.42,319.71,41.79,2.14,7.96,270.0
DL_38_2020-09-09,DL,38,2020-09-09,159.54,334.42,56.44,1.47,6.42,342.0
DL_38_2020-09-10,DL,38,2020-09-10,78.92,186.12,56.41,0.56,6.08,214.0
DL_38_2020-09-11,DL,38,2020-09-11,85.36,191.86,56.08,0.83,5.96,165.0
DL_38_2020-09-12,DL,38,2020-09-12,107.68,247.4,54.46,0.9,7.39,249.0
DL_38_2020-09-13,DL,38,2020-09-13,120.17,292.42,54.05,1.3,8.55,264.0
DL_38_2020-09-14,DL,38,2020-09-14,166.35,489.64,90.24,2.08,7.71,389.0
DL_38_2020-09-15,DL,38,2020-09-15,129.3,408.47,30.45,1.11,7.49,428.0
DL_38_2020-09-16,DL,38,2020-09-16,116.94,284.63,41.57,0.8,7.33,306.0
DL_38_2020-09-17,DL,38,2020-09-17,100.14,226.04,38.42,0.63,6.55,214.0
DL_38_2020-09-18,DL,38,2020-09-18,60.69,186.31,92.94,0.63,5.42,214.0
DL_38_2020-09-19,DL,38,2020-09-19,80.04,225.75,53.57,1.01,7.03,178.0
DL_38_2020-09-20,DL,38,2020-09-20,121.38,309.08,63.53,1.36,10.05,236.0
DL_38_2020-09-21,DL,38,2020-09-21,177.92,356.17,69.9,1.38,10.39,339.0
DL_38_2020-09-22,DL,38,2020-09-22,88.78,191.92,65.13,0.65,6.55,280.0
DL_38_2020-09-23,DL,38,2020-09-23,62.75,169.88,97.54,0.53,4.79,228.0
DL_38_2020-09-24,DL,38,2020-09-24,76.48,210.57,101.45,0.57,6.71,228.0
DL_38_2020-09-25,DL,38,2020-09-25,62.36,207.5,117.52,0.65,5.72,210.0
DL_38_2020-09-26,DL,38,2020-09-26,93.89,234.77,75.28,0.7,6.73,219.0
DL_38_2020-09-27,DL,38,2020-09-27,140.01,344.0,55.88,1.47,9.47,288.0
DL_38_2020-09-28,DL,38,2020-09-28,139.15,388.23,75.09,2.36,8.43,362.0
DL_38_2020-09-29,DL,38,2020-09-29,100.92,292.6,70.64,0.93,7.53,256.0
DL_38_2020-09-30,DL,38,2020-09-30,106.22,332.795,78.65,1.045,8.135,277.5
DL_38_2020-10-01,DL,38,2020-10-01,107.24,294.91,110.58,0.96,9.68,277.0
DL_38_2020-10-02,DL,38,2020-10-02,153.05,351.2,94.82,1.17,12.0,314.0
DL_38_2020-10-03,DL,38,2020-10-03,127.12,333.21,91.96,1.28,11.95,310.0
DL_38_2020-10-04,DL,38,2020-10-04,164.83,386.29,64.84,1.44,11.1,330.0
DL_38_2020-10-05,DL,38,2020-10-05,165.42,358.42,65.39,1.17,9.0,359.0
DL_38_2020-10-06,DL,38,2020-10-06,121.62,296.96,70.65,1.03,11.44,314.0
DL_38_2020-10-07,DL,38,2020-10-07,60.79,177.54,92.77,0.76,7.28,210.0
DL_38_2020-10-08,DL,38,2020-10-08,58.71,188.17,95.53,0.68,8.22,182.0
DL_38_2020-10-09,DL,38,2020-10-09,54.21,151.46,58.47,0.81,7.05,161.0
DL_38_2020-10-10,DL,38,2020-10-10,105.21,286.21,82.38,0.96,9.97,217.0
DL_38_2020-10-11,DL,38,2020-10-11,61.79,154.21,64.9,0.54,7.34,178.0
DL_38_2020-10-12,DL,38,2020-10-12,50.25,117.88,69.37,0.69,6.03,180.0
DL_38_2020-10-13,DL,38,2020-10-13,90.38,202.96,72.54,0.75,7.65,192.0
DL_38_2020-10-14,DL,38,2020-10-14,95.47,246.91,75.48,0.9,8.44,213.0
DL_38_2020-10-15,DL,38,2020-10-15,108.5,301.43,58.27,1.29,7.07,240.0
DL_38_2020-10-16,DL,38,2020-10-16,147.34,419.69,73.66,1.47,9.98,330.0
DL_38_2020-10-17,DL,38,2020-10-17,84.79,315.04,93.02,0.94,5.61,317.0
DL_38_2020-10-18,DL,38,2020-10-18,59.79,301.58,91.39,0.45,4.52,238.0
DL_38_2020-10-19,DL,38,2020-10-19,82.71,314.62,88.22,0.81,7.2,267.0
DL_38_2020-10-20,DL,38,2020-10-20,92.33,408.41,82.83,0.72,5.58,289.0
DL_38_2020-10-21,DL,38,2020-10-21,90.74,528.81,90.69,0.53,5.75,477.0
DL_38_2020-10-22,DL,38,2020-10-22,41.04,239.74,140.2,0.42,4.4,505.0
DL_38_2020-10-23,DL,38,2020-10-23,62.95,233.55,117.87,0.67,4.3,236.0
DL_38_2020-10-24,DL,38,2020-10-24,114.92,314.33,80.47,1.01,7.02,250.0
DL_38_2020-10-25,DL,38,2020-10-25,107.96,323.21,65.09,1.88,4.66,278.0
DL_38_2020-10-26,DL,38,2020-10-26,150.38,506.21,64.33,1.83,9.86,365.0
DL_38_2020-10-27,DL,38,2020-10-27,108.83,416.54,110.29,1.14,8.06,438.0
DL_38_2020-10-28,DL,38,2020-10-28,92.33,392.33,133.96,1.0,7.44,351.0
DL_38_2020-10-29,DL,38,2020-10-29,110.79,336.25,103.6,1.06,9.88,313.0
DL_38_2020-10-30,DL,38,2020-10-30,94.32,262.77,73.92,0.93,6.45,253.0
DL_38_2020-11-01,DL,38,2020-11-01,61.51,204.51,118.14,0.73,4.19,210.0
DL_38_2020-11-02,DL,38,2020-11-02,73.68,199.75,107.71,0.62,3.64,192.0
DL_38_2020-11-03,DL,38,2020-11-03,51.72,188.37,83.26,0.58,3.96,164.0
DL_38_2020-11-04,DL,38,2020-11-04,44.2,146.78,112.64,0.61,4.48,194.0
DL_38_2020-11-05,DL,38,2020-11-05,82.0,189.13,74.08,0.66,5.42,174.0
DL_38_2020-11-06,DL,38,2020-11-06,46.17,262.67,107.27,0.49,3.0,156.0
DL_38_2020-11-07,DL,38,2020-11-07,124.13,305.28,64.87,1.04,9.21,248.0
DL_38_2020-11-08,DL,38,2020-11-08,91.82,174.92,96.19,0.42,1.19,271.0
DL_38_2020-11-09,DL,38,2020-11-09,89.65,174.88,70.46,0.92,5.92,215.0
DL_38_2020-11-10,DL,38,2020-11-10,107.61,228.6,55.93,1.33,4.72,235.0
DL_38_2020-11-11,DL,38,2020-11-11,168.83,341.17,58.87,1.66,3.67,317.0
DL_38_2020-11-12,DL,38,2020-11-12,202.39,390.85,36.76,1.33,2.07,342.0
DL_38_2020-11-13,DL,38,2020-11-13,70.35,291.17,115.1,0.64,5.28,342.0
DL_38_2020-11-14,DL,38,2020-11-14,53.66,157.6,63.33,0.83,3.35,205.0
DL_38_2020-11-15,DL,38,2020-11-15,82.02,204.44,68.17,0.71,7.03,167.0
DL_38_2020-11-16,DL,38,2020-11-16,82.97,188.67,80.87,0.74,4.92,212.0
DL_38_2020-11-17,DL,38,2020-11-17,104.03,273.78,99.65,0.64,7.63,220.0
DL_38_2020-11-18,DL,38,2020-11-18,108.01,230.5,82.97,0.81,8.45,248.0
DL_38_2020-11-19,DL,38,2020-11-19,133.42,285.67,63.77,1.31,7.47,309.0
DL_38_2020-11-20,DL,38,2020-11-20,102.58,230.08,80.74,0.8,7.36,275.0
DL_38_2020-11-21,DL,38,2020-11-21,69.92,212.0,96.43,0.48,6.17,220.0
DL_38_2020-11-22,DL,38,2020-11-22,91.91,222.56,81.49,0.9,7.55,206.0
DL_38_2020-11-23,DL,38,2020-11-23,127.84,264.03,69.91,1.15,10.75,287.0
DL_38_2020-11-24,DL,38,2020-11-24,120.97,254.73,72.93,1.08,9.39,308.0
DL_38_2020-11-25,DL,38,2020-11-25,99.73,210.75,73.73,1.35,6.36,269.0
DL_38_2020-11-26,DL,38,2020-11-26,100.85,217.33,78.38,1.39,9.09,230.0
DL_38_2020-11-27,DL,38,2020-11-27,99.7,281.2,72.66,1.29,7.05,242.0
DL_38_2020-11-28,DL,38,2020-11-28,154.82,273.46,96.04,1.26,11.34,300.0
DL_38_2020-11-29,DL,38,2020-11-29,125.58,278.64,69.85,1.6,8.62,317.0
DL_38_2020-11-30,DL,38,2020-11-30,61.41,230.02499999999998,70.38,0.7250000000000001,4.575,204.5
DL_38_2020-12-01,DL,38,2020-12-01,89.66,228.31,72.99,0.68,5.52,182.0
DL_38_2020-12-02,DL,38,2020-12-02,44.05,139.91,80.53,0.53,4.83,157.0
DL_38_2020-12-03,DL,38,2020-12-03,60.41,115.86,76.86,0.65,5.37,147.0
DL_38_2020-12-04,DL,38,2020-12-04,57.56,149.29,63.83,0.7,4.13,137.0
DL_38_2020-12-05,DL,38,2020-12-05,54.96,119.46,70.97,0.67,5.29,128.0
DL_38_2020-12-06,DL,38,2020-12-06,61.0,125.65,46.78,0.72,5.23,116.0
DL_38_2020-12-07,DL,38,2020-12-07,88.53,167.32,82.96,0.91,6.14,184.0
DL_38_2020-12-08,DL,38,2020-12-08,76.21,172.73,77.21,0.84,5.57,172.0
DL_38_2020-12-09,DL,38,2020-12-09,46.62,114.87,63.34,0.77,4.43,153.0
DL_38_2020-12-10,DL,38,2020-12-10,61.83,118.18,71.22,0.82,5.36,169.0
DL_38_2020-12-11,DL,38,2020-12-11,89.87,206.53,69.07,0.7,4.55,203.0
DL_38_2020-12-12,DL,38,2020-12-12,107.04,491.73,49.81,0.61,4.86,233.0
DL_38_2020-12-13,DL,38,2020-12-13,214.17,847.48,28.99,0.47,3.64,727.0
DL_38_2020-12-14,DL,38,2020-12-14,231.98,697.36,39.09,1.08,2.88,428.0
DL_38_2020-12-15,DL,38,2020-12-15,138.17,599.7,47.65,0.6,4.84,642.0
DL_38_2020-12-16,DL,38,2020-12-16,143.25,538.17,43.07,0.44,2.79,572.0
DL_38_2020-12-17,DL,38,2020-12-17,79.54,262.33,58.0,0.4,1.85,350.0
DL_38_2020-12-18,DL,38,2020-12-18,70.25,161.12,69.93,0.42,3.99,172.0
DL_38_2020-12-19,DL,38,2020-12-19,44.26,132.78,94.86,0.37,4.88,161.0
DL_38_2020-12-20,DL,38,2020-12-20,73.77,207.69,98.02,0.58,8.39,204.0
DL_38_2020-12-21,DL,38,2020-12-21,67.2,247.56,109.33,0.52,7.25,228.0
DL_38_2020-12-22,DL,38,2020-12-22,91.96,271.33,70.25,0.87,7.76,252.0
DL_38_2020-12-23,DL,38,2020-12-23,85.76,252.66,90.69,0.93,8.3,239.0
DL_38_2020-12-24,DL,38,2020-12-24,38.51,141.28,92.15,0.55,12.26,202.0
DL_38_2020-12-25,DL,38,2020-12-25,15.85,99.09,57.52,0.64,12.6,129.0
DL_38_2020-12-26,DL,38,2020-12-26,17.53,91.44,40.42,0.57,12.25,96.0
DL_38_2020-12-27,DL,38,2020-12-27,54.21,95.03,51.78,0.71,12.79,108.0
DL_38_2020-12-28,DL,38,2020-12-28,23.98,43.88,39.81,0.62,6.85,85.0
DL_38_2020-12-29,DL,38,2020-12-29,39.26,65.56,40.5,0.68,9.71,81.0
DL_38_2020-12-30,DL,38,2020-12-30,37.33,58.08,53.32,0.77,8.68,113.0
DL_38_2021-01-01,DL,38,2021-01-01,25.42,48.88,29.02,0.74,6.57,78.0
DL_38_2021-01-02,DL,38,2021-01-02,20.8,75.15,42.38,0.42,6.06,59.0
DL_38_2021-01-03,DL,38,2021-01-03,41.61,100.84,53.01,0.72,8.47,117.0
DL_38_2021-01-04,DL,38,2021-01-04,37.74,89.75,68.95,0.57,7.37,144.0
DL_38_2021-01-05,DL,38,2021-01-05,46.9,102.86,50.94,0.62,7.28,100.0
DL_38_2021-01-06,DL,38,2021-01-06,45.24,129.15,52.73,0.55,6.95,115.0
DL_38_2021-01-07,DL,38,2021-01-07,56.31,131.33,67.05,0.62,7.95,128.0
DL_38_2021-01-08,DL,38,2021-01-08,56.98,134.25,122.58,0.56,9.86,129.0
DL_38_2021-01-09,DL,38,2021-01-09,67.8,157.96,80.49,0.76,9.04,161.0
DL_38_2021-01-10,DL,38,2021-01-10,43.62,101.12,72.87,0.66,11.44,162.0
DL_38_2021-01-11,DL,38,2021-01-11,37.92,86.75,33.76,0.69,10.31,96.0
DL_38_2021-01-12,DL,38,2021-01-12,53.88,127.29,40.88,0.76,11.6,104.0
DL_38_2021-01-13,DL,38,2021-01-13,27.71,55.29,43.49,0.68,10.47,118.0
DL_38_2021-01-14,DL,38,2021-01-14,34.75,59.92,22.78,0.71,9.05,62.0
DL_38_2021-01-15,DL,38,2021-01-15,54.39,84.54,40.51,0.83,8.88,130.0
DL_38_2021-01-16,DL,38,2021-01-16,37.11,69.65,33.54,0.82,9.25,115.0
DL_38_2021-01-17,DL,38,2021-01-17,33.5,77.33,44.42,0.71,8.15,112.0
DL_38_2021-01-18,DL,38,2021-01-18,38.29,85.62,35.41,0.63,8.7,98.0
DL_38_2021-01-19,DL,38,2021-01-19,30.71,69.54,32.28,0.73,8.26,78.0
DL_38_2021-01-20,DL,38,2021-01-20,37.54,61.92,13.22,0.85,5.8,78.0
DL_38_2021-01-21,DL,38,2021-01-21,45.03,62.97,22.93,0.94,7.83,71.0
DL_38_2021-01-22,DL,38,2021-01-22,30.95,39.82,42.69,0.79,7.26,129.0
DL_38_2021-01-23,DL,38,2021-01-23,29.07,50.88,34.24,0.87,8.44,93.0
DL_38_2021-01-24,DL,38,2021-01-24,38.83,69.44,38.12,0.86,8.55,101.0
DL_38_2021-01-25,DL,38,2021-01-25,27.52,61.43,13.18,0.92,6.83,79.0
DL_38_2021-01-26,DL,38,2021-01-26,16.67,37.65,12.16,0.88,5.37,73.0
DL_38_2021-01-27,DL,38,2021-01-27,8.66,13.43,21.09,0.74,5.11,46.0
DL_38_2021-01-28,DL,38,2021-01-28,18.43,33.47,28.73,0.84,5.54,56.0
DL_38_2021-01-29,DL,38,2021-01-29,40.75,101.38,21.03,0.99,5.39,90.0
DL_38_2021-01-30,DL,38,2021-01-30,31.26,103.75,31.62,0.93,4.75,103.0
DL_38_2021-01-31,DL,38,2021-01-31,39.2,137.39,27.66,1.04,5.46,110.0
DL_38_2021-02-01,DL,38,2021-02-01,40.84,166.67,36.12,0.89,4.94,131.0
DL_38_2021-02-02,DL,38,2021-02-02,54.28,223.04,24.23,0.93,5.55,170.0
DL_38_2021-02-03,DL,38,2021-02-03,48.98,201.45,29.48,0.78,5.2,177.0
DL_38_2021-02-04,DL,38,2021-02-04,50.49,208.95,31.79,0.86,5.24,163.0
DL_38_2021-02-05,DL,38,2021-02-05,53.31,200.35,29.0,0.87,5.05,179.0
DL_38_2021-02-06,DL,38,2021-02-06,45.27,90.41,42.15,0.8,4.99,163.0
DL_38_2021-02-07,DL,38,2021-02-07,47.36,73.44,46.92,0.91,6.25,87.0
DL_38_2021-02-08,DL,38,2021-02-08,30.1,54.14,63.37,1.03,6.48,137.0
DL_38_2021-02-09,DL,38,2021-02-09,33.98,60.82,54.15,0.96,8.79,115.0
DL_38_2021-02-10,DL,38,2021-02-10,43.55,96.2,68.73,1.45,6.08,129.0
DL_38_2021-02-11,DL,38,2021-02-11,27.5,64.25,17.91,0.94,5.23,101.0
DL_38_2021-02-12,DL,38,2021-02-12,20.79,51.04,17.6,0.9,5.35,60.0
DL_38_2021-02-13,DL,38,2021-02-13,32.72,52.69,25.15,0.86,5.55,68.0
DL_38_2021-02-14,DL,38,2021-02-14,50.92,67.84,32.54,1.03,5.53,90.0
DL_38_2021-02-15,DL,38,2021-02-15,45.48,64.21,32.12,0.92,5.43,92.0
DL_38_2021-02-16,DL,38,2021-02-16,36.47,46.61,40.52,1.03,7.36,121.0
DL_38_2021-02-17,DL,38,2021-02-17,28.28,55.9,29.36,0.87,6.43,97.0
DL_38_2021-02-18,DL,38,2021-02-18,30.97,74.4,22.07,0.91,5.5,73.0
DL_38_2021-02-19,DL,38,2021-02-19,50.66,101.89,19.32,1.46,6.63,82.0
DL_38_2021-02-20,DL,38,2021-02-20,66.77,140.29,34.58,1.8,6.6,134.0
DL_38_2021-02-21,DL,38,2021-02-21,34.5,100.18,58.95,1.03,8.94,179.0
DL_38_2021-02-22,DL,38,2021-02-22,27.48,81.53,36.31,1.03,7.14,104.0
DL_38_2021-02-23,DL,38,2021-02-23,20.16,58.51,22.1,0.86,6.29,113.0
DL_38_2021-02-24,DL,38,2021-02-24,15.33,81.5,13.84,0.98,5.23,75.0
DL_38_2021-02-25,DL,38,2021-02-25,16.14,80.39,15.15,0.86,3.76,95.0
DL_38_2021-02-26,DL,38,2021-02-26,15.51,67.38,25.62,0.73,4.96,79.0
DL_38_2021-02-27,DL,38,2021-02-27,13.83,36.41,22.57,0.78,5.1,56.0
DL_38_2021-02-28,DL,38,2021-02-28,34.4175,87.7375,25.8925,1.0425,5.5600000000000005,99.0
DL_38_2021-03-01,DL,38,2021-03-01,42.25,98.83,24.13,1.13,7.2,129.0
DL_38_2021-03-02,DL,38,2021-03-02,46.04,70.5,14.44,0.97,5.79,98.0
DL_38_2021-03-03,DL,38,2021-03-03,39.12,59.79,15.25,1.33,6.51,72.0
DL_38_2021-03-04,DL,38,2021-03-04,71.29,112.38,27.54,1.75,6.4,129.0
DL_38_2021-03-05,DL,38,2021-03-05,32.79,97.62,17.18,1.28,6.28,103.0
DL_38_2021-03-06,DL,38,2021-03-06,39.87,139.83,22.73,1.29,5.15,128.0
DL_38_2021-03-07,DL,38,2021-03-07,24.81,58.36,27.83,1.02,5.44,120.0
DL_38_2021-03-08,DL,38,2021-03-08,28.56,61.07,14.41,1.02,4.71,120.0
DL_38_2021-03-09,DL,38,2021-03-09,19.38,66.96,27.22,0.93,5.63,120.0
DL_38_2021-03-10,DL,38,2021-03-10,34.92,85.79,23.11,0.98,7.41,74.0
DL_38_2021-03-11,DL,38,2021-03-11,17.75,59.42,17.51,0.89,4.74,78.0
DL_38_2021-03-12,DL,38,2021-03-12,17.0,83.77,15.88,0.77,4.32,77.0
DL_38_2021-03-13,DL,38,2021-03-13,15.43,98.19,16.39,0.61,5.77,91.0
DL_38_2021-03-14,DL,38,2021-03-14,16.57,113.84,20.3,0.93,5.63,99.0
DL_38_2021-03-15,DL,38,2021-03-15,24.67,103.01,15.45,1.65,5.54,114.0
DL_38_2021-03-16,DL,38,2021-03-16,33.44,114.1,16.08,0.83,6.21,106.0
DL_38_2021-03-17,DL,38,2021-03-17,44.44,139.03,23.31,0.72,5.59,115.0
DL_38_2021-03-18,DL,38,2021-03-18,44.59,147.74,26.65,0.58,6.25,130.0
DL_38_2021-03-19,DL,38,2021-03-19,55.62,170.59,33.56,0.68,6.83,140.0
DL_38_2021-03-20,DL,38,2021-03-20,75.54,195.92,45.51,1.09,8.37,156.0
DL_38_2021-03-21,DL,38,2021-03-21,58.5,133.71,32.71,1.01,9.53,167.0
DL_38_2021-03-22,DL,38,2021-03-22,31.05,57.67,17.24,0.75,7.4,72.0
DL_38_2021-03-23,DL,38,2021-03-23,37.58,62.67,19.56,0.7,8.42,64.0
DL_38_2021-03-24,DL,38,2021-03-24,19.04,32.88,16.04,0.75,5.96,61.0
DL_38_2021-03-25,DL,38,2021-03-25,13.65,30.86,18.1,0.73,5.81,43.0
DL_38_2021-03-26,DL,38,2021-03-26,34.53,97.31,27.05,1.29,5.77,78.0
DL_38_2021-03-27,DL,38,2021-03-27,73.5,183.41,33.07,1.78,6.32,149.0
DL_38_2021-03-28,DL,38,2021-03-28,70.22,192.3,37.18,1.88,6.84,163.0
DL_38_2021-03-29,DL,38,2021-03-29,87.19,223.53,53.88,3.62,8.55,200.0
DL_38_2021-03-30,DL,38,2021-03-30,36.83,116.67,41.97,0.77,5.6,188.0
DL_38_2021-04-01,DL,38,2021-04-01,57.0,160.04,34.65,1.58,7.27,129.0
DL_38_2021-04-02,DL,38,2021-04-02,77.08,190.83,30.24,2.31,7.19,162.0
DL_38_2021-04-03,DL,38,2021-04-03,74.04,199.79,43.92,1.21,7.92,159.0
DL_38_2021-04-04,DL,38,2021-04-04,95.83,238.04,42.27,1.45,9.85,200.0
DL_38_2021-04-05,DL,38,2021-04-05,122.45,266.79,42.28,1.77,10.38,286.0
DL_38_2021-04-06,DL,38,2021-04-06,74.08,222.46,27.98,1.67,8.18,224.0
DL_38_2021-04-07,DL,38,2021-04-07,92.75,270.12,36.99,1.51,10.05,195.0
DL_38_2021-04-08,DL,38,2021-04-08,135.44,312.08,64.32,1.64,11.9,274.0
DL_38_2021-04-09,DL,38,2021-04-09,112.52,295.15,64.2,1.78,20.07,299.0
DL_38_2021-04-10,DL,38,2021-04-10,98.65,267.26,61.33,1.92,18.33,250.0
DL_38_2021-04-11,DL,38,2021-04-11,75.76,229.14,44.62,1.49,15.07,201.0
DL_38_2021-04-12,DL,38,2021-04-12,62.88,148.88,41.9,3.11,10.08,161.0
DL_38_2021-04-13,DL,38,2021-04-13,164.54,284.75,39.57,2.96,13.17,295.0
DL_38_2021-04-14,DL,38,2021-04-14,92.79,219.38,41.51,2.28,9.86,243.0
DL_38_2021-04-15,DL,38,2021-04-15,145.33,319.42,45.85,2.36,10.52,293.0
DL_38_2021-04-16,DL,38,2021-04-16,171.0,380.0,67.4,3.31,13.45,322.0
DL_38_2021-04-17,DL,38,2021-04-17,168.46,338.92,53.13,2.51,13.55,381.0
DL_38_2021-04-18,DL,38,2021-04-18,161.71,345.79,49.6,2.86,10.77,328.0
DL_38_2021-04-19,DL,38,2021-04-19,145.5,331.08,49.52,2.78,11.2,311.0
DL_38_2021-04-20,DL,38,2021-04-20,187.29,317.62,59.93,2.32,13.19,349.0
DL_38_2021-04-21,DL,38,2021-04-21,158.29,297.29,45.93,2.27,15.01,339.0
DL_38_2021-04-22,DL,38,2021-04-22,136.66,299.23,47.5,2.54,11.6,320.0
DL_38_2021-04-23,DL,38,2021-04-23,128.67,317.27,54.15,3.18,13.23,305.0
DL_38_2021-04-24,DL,38,2021-04-24,217.54,461.1,55.5,4.33,13.48,372.0
DL_38_2021-04-25,DL,38,2021-04-25,220.77,417.92,57.58,3.05,18.42,382.0
DL_38_2021-04-26,DL,38,2021-04-26,207.95,337.16,42.58,2.83,12.6,388.0
DL_38_2021-04-27,DL,38,2021-04-27,246.49,459.91,52.65,4.45,14.32,388.0
DL_38_2021-04-28,DL,38,2021-04-28,242.99,402.06,54.03,3.53,11.36,418.0
DL_38_2021-04-29,DL,38,2021-04-29,255.04,438.46,52.99,4.33,12.87,383.0
DL_38_2021-04-30,DL,38,2021-04-30,276.775,436.415,39.629999999999995,3.27,12.120000000000001,444.5
DL_38_2021-05-01,DL,38,2021-05-01,310.08,460.41,52.06,2.79,17.75,432.0
DL_38_2021-05-02,DL,38,2021-05-02,252.39,463.86,53.91,2.25,21.3,428.0
DL_38_2021-05-03,DL,38,2021-05-03,179.96,363.88,43.58,1.59,20.64,399.0
DL_38_2021-05-04,DL,38,2021-05-04,100.79,185.16,71.7,0.94,11.5,251.0
DL_38_2021-05-05,DL,38,2021-05-05,464.71,554.75,37.97,2.11,9.96,475.0
DL_38_2021-05-06,DL,38,2021-05-06,204.92,316.42,47.47,1.25,9.97,450.0
DL_38_2021-05-07,DL,38,2021-05-07,177.58,305.5,57.08,1.59,11.75,338.0
DL_38_2021-05-08,DL,38,2021-05-08,454.22,515.32,28.29,2.61,12.47,491.0
DL_38_2021-05-09,DL,38,2021-05-09,285.26,369.17,49.31,2.04,10.55,465.0
DL_38_2021-05-10,DL,38,2021-05-10,306.5,441.7,36.04,3.06,13.76,412.0
DL_38_2021-05-11,DL,38,2021-05-11,318.67,474.42,46.9,4.26,9.84,466.0
DL_38_2021-05-12,DL,38,2021-05-12,330.75,506.62,45.66,2.77,8.67,503.0
DL_38_2021-05-13,DL,38,2021-05-13,385.67,577.08,24.23,3.88,11.67,538.0
DL_38_2021-05-14,DL,38,2021-05-14,192.96,282.54,27.18,2.06,8.85,437.0
DL_38_2021-05-15,DL,38,2021-05-15,116.83,182.58,44.99,1.24,10.74,319.0
DL_38_2021-05-16,DL,38,2021-05-16,145.83,221.58,39.51,1.23,9.04,321.0
DL_38_2021-05-17,DL,38,2021-05-17,154.17,256.71,35.79,1.73,10.21,317.0
DL_38_2021-05-18,DL,38,2021-05-18,226.51,404.74,41.74,2.71,12.99,355.0
DL_38_2021-05-19,DL,38,2021-05-19,232.91,400.11,61.94,1.66,13.51,384.0
DL_38_2021-05-20,DL,38,2021-05-20,261.9,406.44,48.0,2.66,11.1,401.0
DL_38_2021-05-21,DL,38,2021-05-21,230.34,357.29,38.0,2.27,12.01,412.0
DL_38_2021-05-22,DL,38,2021-05-22,150.66,288.16,32.87,3.24,12.85,332.0
DL_38_2021-05-23,DL,38,2021-05-23,202.12,361.0,35.48,2.71,9.93,358.0
DL_38_2021-05-24,DL,38,2021-05-24,114.75,228.42,37.48,2.54,10.71,316.0
DL_38_2021-05-25,DL,38,2021-05-25,152.5,290.08,31.4,3.36,13.06,306.0
DL_38_2021-05-26,DL,38,2021-05-26,194.62,334.17,32.33,3.96,15.28,344.0
DL_38_2021-05-27,DL,38,2021-05-27,235.42,407.04,29.02,4.78,11.31,383.0
DL_38_2021-05-28,DL,38,2021-05-28,277.33,448.33,36.56,3.57,9.96,392.0
DL_38_2021-05-29,DL,38,2021-05-29,206.92,318.08,29.53,2.46,9.34,397.0
DL_38_2021-05-30,DL,38,2021-05-30,213.33,345.58,25.85,2.49,10.5,378.0
DL_38_2021-06-01,DL,38,2021-06-01,165.79,305.46,25.25,2.46,11.6,350.0
DL_38_2021-06-02,DL,38,2021-06-02,216.17,363.42,32.89,3.36,10.47,359.0
DL_38_2021-06-03,DL,38,2021-06-03,170.83,288.83,29.02,2.66,10.83,346.0
DL_38_2021-06-04,DL,38,2021-06-04,214.21,339.04,26.76,3.23,9.49,357.0
DL_38_2021-06-05,DL,38,2021-06-05,202.48,339.52,22.59,3.62,9.04,379.0
DL_38_2021-06-06,DL,38,2021-06-06,182.92,283.14,28.17,2.57,8.63,342.0
DL_38_2021-06-07,DL,38,2021-06-07,211.03,338.26,25.35,2.6,8.91,365.0
DL_38_2021-06-08,DL,38,2021-06-08,235.15,353.73,35.15,2.79,10.39,375.0
